BIC Scores from Folder,BIC Values from Specific File,MIX_MF
19003.5276,19104.358,-100.8304
17494.8179,17606.64,-111.8221
1863.7678,1880.797,-17.0292
5653.4815,5762.573,-109.0915
2860.952,2886.473,-25.521
4618.726,4632.64,-13.914
21609.2909,21720.738,-111.4471
7254.0384,7292.426,-38.3876
1701.4349,1754.388,-52.9531
6684.3748,6704.853,-20.4782
7038.5064,7081.07,-42.5636
4613.9256,4634.424,-20.4984
18676.6566,18837.09,-160.4334
7152.4646,7206.469,-54.0044
24900.6256,25097.611,-196.9854
2050.6101,2054.742,-4.1319
15788.2855,15914.242,-125.9565
5292.3162,5305.584,-13.2678
8289.0445,8331.964,-42.9195
5958.8813,5970.883,-12.0017
6354.649,6420.735,-66.086
11150.9514,11248.291,-97.3396
2589.6995,2609.507,-19.8075
2098.9428,2141.093,-42.1502
6354.3182,6444.737,-90.4188
8014.411,8062.222,-47.811
6121.4193,6156.997,-35.5777
10278.0976,10329.168,-51.0704
2077.6458,2081.389,-3.7432
4980.2584,4981.241,-0.9826
4535.0983,4552.567,-17.4687
8631.2888,8690.113,-58.8242
17305.2049,17391.418,-86.2131
5358.2631,5381.478,-23.2149
3051.6774,3074.076,-22.3986
13053.4289,13082.316,-28.8871
4409.9868,4428.939,-18.9522
2858.3137,2912.97,-54.6563
4664.9294,4680.86,-15.9306
7336.6902,7356.978,-20.2878
5442.1247,5509.074,-66.9493
2887.6318,2966.596,-78.9642
4904.8275,4940.827,-35.9995
9687.5008,9780.134,-92.6332
3498.2783,3512.744,-14.4657
14048.178,14062.07,-13.892
1591.7375,1622.761,-31.0235
13758.7723,13830.44,-71.6677
5750.0956,5781.722,-31.6264
31661.7993,31740.411,-78.6117
5706.4733,5740.203,-33.7297
3710.6648,3724.49,-13.8252
2050.0936,2054.235,-4.1414
2155.8826,2165.562,-9.6794
6126.2908,6138.092,-11.8012
6816.707,6855.618,-38.911
28947.2802,29032.754,-85.4738
3653.0028,3664.147,-11.1442
6223.2282,6226.57,-3.3418
6163.4811,6164.712,-1.2309
24319.8703,24361.839,-41.9687
4901.2811,4932.622,-31.3409
4461.9126,4474.338,-12.4254
6204.8939,6216.735,-11.8411
12711.2139,12743.48,-32.2661
4739.609,4742.814,-3.205
13038.027,13042.873,-4.846
3935.174,3947.58,-12.406
15092.6461,15113.771,-21.1249
6703.8734,6713.617,-9.7436
8642.1643,8665.643,-23.4787
6944.1906,6962.214,-18.0234
6569.593,6611.892,-42.299
11214.155,11298.499,-84.344
2852.8007,2925.526,-72.7253
11125.3122,11151.57,-26.2578
7058.0618,7111.499,-53.4372
5674.578,5703.517,-28.939
8461.4559,8485.692,-24.2361
6623.3299,6662.855,-39.5251
11639.3382,11718.455,-79.1168
5995.2099,6013.538,-18.3281
1918.2543,1938.97,-20.7157
3538.1555,3551.506,-13.3505
4295.3304,4298.15,-2.8196
2600.8945,2608.864,-7.9695
7056.4954,7068.74,-12.2446
11095.9295,11127.373,-31.4435
33075.0255,33178.572,-103.5465
3793.0329,3821.096,-28.0631
1792.1155,1798.083,-5.9675
8663.9532,8689.24,-25.2868
8524.5351,8578.297,-53.7619
2233.384,2243.331,-9.947
6318.8317,6336.341,-17.5093
2036.4862,2086.24,-49.7538
6252.653,6193.582,59.071
1815.3639,1822.268,-6.9041
2902.0391,2915.735,-13.6959
6348.7229,6398.03,-49.3071
6467.5871,6498.996,-31.4089
3605.1961,3619.877,-14.6809
20577.8873,20767.524,-189.6367
2888.4263,2943.178,-54.7517
5964.059,5974.12,-10.061
7664.6915,7688.372,-23.6805
2306.9344,2322.993,-16.0586
4695.985,4717.607,-21.622
7082.5779,7100.276,-17.6981
4671.1901,4682.887,-11.6969
4354.0925,4383.932,-29.8395
7514.7756,7522.984,-8.2084
3568.7208,3576.951,-8.2302
1863.9332,1904.682,-40.7488
6024.2129,6085.096,-60.8831
5217.0046,5250.649,-33.6444
2676.0416,2697.551,-21.5094
4561.8499,4617.048,-55.1981
7435.2876,7465.292,-30.0044
3613.9755,3643.281,-29.3055
6612.8546,6624.757,-11.9024
10692.133,10732.533,-40.4
3250.5313,3253.937,-3.4057
6375.9421,6422.066,-46.1239
9293.2688,9350.034,-56.7652
5878.3339,5896.674,-18.3401
3262.3022,3282.318,-20.0158
1835.3712,1839.231,-3.8598
2868.4248,2869.018,-0.5932
6595.6371,6643.636,-47.9989
4560.2941,4573.264,-12.9699
24473.0547,24581.421,-108.3663
5280.8318,5312.76,-31.9282
6957.4035,6978.539,-21.1355
14108.1382,14180.033,-71.8948
2492.2332,2521.5,-29.2668
2430.2218,2430.891,-0.6692
5512.7097,5518.947,-6.2373
2849.396,2875.407,-26.011
6716.2127,6727.223,-11.0103
10344.7819,10348.35,-3.5681
3009.9879,3010.177,-0.1891
5991.8541,6009.812,-17.9579
4509.8297,4517.081,-7.2513
6402.9076,6415.682,-12.7744
1947.2179,1957.689,-10.4711
3028.5644,3048.091,-19.5266
25328.4016,25408.491,-80.0894
2489.3902,2501.5,-12.1098
3962.9466,3984.306,-21.3594
8967.6633,9014.598,-46.9347
2998.9737,3051.429,-52.4553
7452.5237,7476.686,-24.1623
2443.5602,2493.03,-49.4698
13652.5005,13679.973,-27.4725
3249.5846,3266.95,-17.3654
10242.7424,10272.783,-30.0406
6858.6561,6887.154,-28.4979
6033.0719,6052.417,-19.3451
5274.1877,5286.269,-12.0813
2717.4284,2745.049,-27.6206
11233.9684,11238.788,-4.8196
10984.3878,11014.82,-30.4322
6556.7414,6580.447,-23.7056
11763.9651,11813.257,-49.2919
7504.0956,7540.052,-35.9564
3356.549,3381.324,-24.775
6145.5401,6178.815,-33.2749
5112.6163,5178.657,-66.0407
7244.3968,7280.382,-35.9852
4986.1435,5007.572,-21.4285
6869.7395,6878.385,-8.6455
1483.2241,1506.424,-23.1999
3525.8336,3546.66,-20.8264
14263.5703,14377.404,-113.8337
7081.5284,7184.605,-103.0766
5653.773,5664.226,-10.453
5507.8892,5516.707,-8.8178
8736.3184,8785.654,-49.3356
7927.8892,7939.544,-11.6548
3881.4215,3881.419,0.0025
3813.2324,3889.315,-76.0826
14433.1068,14468.989,-35.8822
7589.6475,7629.198,-39.5505
3757.3276,3781.673,-24.3454
2748.9231,2762.594,-13.6709
1697.8143,1748.312,-50.4977
1697.5008,1733.613,-36.1122
2583.4354,2584.911,-1.4756
15841.7476,15887.837,-46.0894
2771.7831,2778.049,-6.2659
3630.4335,3659.602,-29.1685
1421.2743,1476.376,-55.1017
1733.2523,1786.411,-53.1587
2648.0949,2648.097,-0.0021
2799.8518,2819.778,-19.9262
4394.5884,4415.324,-20.7356
6321.9583,6336.553,-14.5947
3539.954,3575.279,-35.325
12088.1821,12116.07,-27.8879
2184.6371,2192.297,-7.6599
10775.2238,10825.073,-49.8492
9795.4015,9839.036,-43.6345
7215.4025,7248.831,-33.4285
2036.7666,2046.758,-9.9914
28483.4931,28630.889,-147.3959
4470.7521,4481.318,-10.5659
8377.061,8425.495,-48.434
2366.7776,2369.92,-3.1424
5946.5739,5979.332,-32.7581
3234.8311,3264.602,-29.7709
2807.6818,2817.554,-9.8722
1111.2169,1141.871,-30.6541
2712.2996,2754.558,-42.2584
4570.2706,4595.555,-25.2844
3791.687,3826.575,-34.888
5764.7645,5809.381,-44.6165
5031.2,5029.655,1.545
15035.7129,15106.986,-71.2731
9796.2406,9843.125,-46.8844
4051.9446,4067.932,-15.9874
4455.9994,4474.457,-18.4576
6314.7062,6336.449,-21.7428
6349.9214,6394.323,-44.4016
2590.4061,2591.041,-0.6349
1531.274,1677.048,-145.774
10635.2489,10667.615,-32.3661
7626.3698,7652.535,-26.1652
13455.4182,13601.122,-145.7038
1675.1445,1719.66,-44.5155
4555.0884,4556.905,-1.8166
4473.5298,4497.832,-24.3022
1800.7868,1863.895,-63.1082
5467.3308,5475.917,-8.5862
11091.6101,11128.684,-37.0739
6051.8779,6073.601,-21.7231
1659.8706,1686.754,-26.8834
3476.3002,3490.14,-13.8398
3001.7177,3005.062,-3.3443
8879.4176,8893.678,-14.2604
10755.1172,10856.543,-101.4258
10236.145,10297.395,-61.25
8954.7985,8995.31,-40.5115
7493.2682,7582.432,-89.1638
12597.534,12667.217,-69.683
9727.193,9847.859,-120.666
6756.2547,6781.871,-25.6163
7623.0674,7649.198,-26.1306
1779.8623,1830.103,-50.2407
10226.3134,10295.537,-69.2236
1969.7079,1985.454,-15.7461
12704.4489,12776.622,-72.1731
2711.6392,2716.15,-4.5108
5046.5697,5081.588,-35.0183
22587.9188,22628.08,-40.1612
2043.6398,2033.813,9.8268
1254.6142,1258.508,-3.8938
5657.7046,5666.739,-9.0344
2231.1972,2321.275,-90.0778
7387.2768,7451.464,-64.1872
2912.7123,2939.751,-27.0387
4328.324,4341.823,-13.499
3669.3208,3683.021,-13.7002
12832.7161,12949.671,-116.9549
3265.0607,3276.593,-11.5323
4343.9523,4396.725,-52.7727
5047.1185,5059.313,-12.1945
6935.7818,6989.432,-53.6502
2866.2495,2908.926,-42.6765
4046.1407,4056.692,-10.5513
30754.7446,30806.808,-52.0634
8388.9873,8447.911,-58.9237
4314.3394,4329.993,-15.6536
14070.4165,14137.082,-66.6655
3801.0262,3828.078,-27.0518
4835.8705,4857.958,-22.0875
2976.9094,2993.277,-16.3676
5428.8172,5464.278,-35.4608
2189.4496,2211.568,-22.1184
5384.4215,5392.789,-8.3675
10474.2464,10502.26,-28.0136
4713.5407,4753.199,-39.6583
5200.2007,5210.667,-10.4663
6683.4885,6713.774,-30.2855
2051.6435,2060.287,-8.6435
9466.2723,9547.227,-80.9547
4977.1365,4993.197,-16.0605
7656.1095,7674.273,-18.1635
3659.94,3678.303,-18.363
2391.2523,2397.649,-6.3967
5045.1586,5104.545,-59.3864
1575.6,1615.119,-39.519
9168.3293,9220.94,-52.6107
3151.9078,3155.615,-3.7072
2126.2305,2139.536,-13.3055
10197.586,10455.271,-257.685
3288.5672,3356.675,-68.1078
8594.6142,8639.877,-45.2628
3508.4431,3530.76,-22.3169
5481.9417,5492.019,-10.0773
5537.8947,5544.82,-6.9253
35799.0334,35853.17,-54.1366
2582.6015,2602.819,-20.2175
13372.2937,13419.458,-47.1643
9750.5499,9779.875,-29.3251
15266.3598,15358.529,-92.1692
6752.5103,6865.484,-112.9737
4442.572,4473.776,-31.204
6256.7217,6286.19,-29.4683
11591.665,11646.416,-54.751
11387.488,11403.125,-15.637
2964.4027,2964.435,-0.0323
20119.2348,20163.585,-44.3502
20607.9766,20680.541,-72.5644
5041.5638,5068.002,-26.4382
6051.0563,6053.245,-2.1887
17971.7991,18031.763,-59.9639
5068.0832,5121.758,-53.6748
3840.7863,3898.278,-57.4917
9491.4144,9504.68,-13.2656
4661.8819,4678.486,-16.6041
14784.9318,14845.977,-61.0452
12924.1494,12990.596,-66.4466
3693.3669,3716.489,-23.1221
8502.925,8565.865,-62.94
2431.1046,2537.006,-105.9014
6888.1053,6908.743,-20.6377
15877.9382,15999.016,-121.0778
3918.663,3969.524,-50.861
3691.2249,3702.912,-11.6871
22252.7043,22411.208,-158.5037
6459.2091,6536.197,-76.9879
2969.6616,2986.08,-16.4184
3326.5649,3341.632,-15.0671
1669.89,1706.291,-36.401
1720.8584,1733.588,-12.7296
2739.8295,2757.693,-17.8635
10768.5034,10789.194,-20.6906
2525.8185,2537.86,-12.0415
4622.3459,4643.406,-21.0601
10635.9288,10656.698,-20.7692
9253.6501,9290.807,-37.1569
10086.0622,10083.857,2.2052
3759.3102,3789.84,-30.5298
5755.0994,5782.202,-27.1026
3907.8852,3925.221,-17.3358
14550.4111,14615.261,-64.8499
2724.4407,2746.548,-22.1073
5007.072,5069.955,-62.883
2607.6774,2610.333,-2.6556
2277.3554,2278.21,-0.8546
4772.544,4810.763,-38.219
4247.7519,4263.557,-15.8051
1617.0526,1677.173,-60.1204
7276.977,7298.963,-21.986
3226.4633,3235.474,-9.0107
9183.2409,9251.434,-68.1931
3173.8414,3218.305,-44.4636
6837.8829,6897.103,-59.2201
3640.9963,3678.132,-37.1357
13810.8794,13912.119,-101.2396
5970.6362,5998.579,-27.9428
8573.4786,8668.212,-94.7334
7393.0642,7371.869,21.1952
8089.1733,8133.702,-44.5287
1981.8027,1994.227,-12.4243
11437.4065,11481.62,-44.2135
2886.3158,2915.736,-29.4202
3224.9864,3238.909,-13.9226
14337.4317,14368.371,-30.9393
10782.5074,10808.345,-25.8376
19105.3931,19241.023,-135.6299
10686.1875,10704.274,-18.0865
2620.9002,2654.485,-33.5848
6072.1325,6093.675,-21.5425
2932.6074,2963.226,-30.6186
5912.2281,5938.382,-26.1539
1826.9947,1832.59,-5.5953
7564.1923,7609.525,-45.3327
3029.8259,3050.221,-20.3951
4954.4186,5023.351,-68.9324
9782.4993,9846.896,-64.3967
1511.2002,1566.21,-55.0098
7983.6149,8040.412,-56.7971
6060.3417,6085.108,-24.7663
3209.4802,3222.282,-12.8018
7338.2778,7376.892,-38.6142
10403.0561,10453.698,-50.6419
10224.0142,10320.752,-96.7378
4871.5812,4896.134,-24.5528
7840.9894,7909.027,-68.0376
3873.9991,3942.566,-68.5669
12478.5793,12483.24,-4.6607
1751.3909,1811.213,-59.8221
2497.6166,2551.544,-53.9274
2406.4175,2421.077,-14.6595
10974.3023,11077.94,-103.6377
6577.5373,6590.87,-13.3327
1320.1366,1376.274,-56.1374
1359.7608,1467.3,-107.5392
3099.8409,3101.996,-2.1551
10224.7962,10285.054,-60.2578
8172.3865,8197.472,-25.0855
6196.1181,6252.411,-56.2929
13403.9842,13447.639,-43.6548
10842.8816,10893.886,-51.0044
13630.2834,13689.872,-59.5886
5589.4466,5611.021,-21.5744
8161.396,8187.776,-26.38
10402.9342,10510.367,-107.4328
5254.0121,5288.311,-34.2989
19475.5336,19552.089,-76.5554
5872.826,5914.117,-41.291
13299.6105,13476.806,-177.1955
6669.0279,6709.075,-40.0471
2150.0299,2209.255,-59.2251
1334.0017,1360.038,-26.0363
1310.4195,1457.732,-147.3125
3695.352,3698.677,-3.325
1727.0333,1764.526,-37.4927
8171.8795,8202.51,-30.6305
6915.2415,6933.512,-18.2705
6724.2086,6754.391,-30.1824
8354.1226,8356.397,-2.2744
4991.4433,5062.092,-70.6487
13215.8922,13307.73,-91.8378
1633.8725,1682.268,-48.3955
3752.6769,3684.638,68.0389
17970.9285,18032.848,-61.9195
4216.0173,4257.416,-41.3987
7332.0082,7382.952,-50.9438
6766.4992,6832.364,-65.8648
5792.112,5817.023,-24.911
5260.499,5270.598,-10.099
8845.1574,8861.658,-16.5006
4191.1904,4232.307,-41.1166
3730.8242,3769.228,-38.4038
4197.9077,4226.482,-28.5743
3226.9666,3231.126,-4.1594
2249.8325,2268.822,-18.9895
4856.2441,4895.231,-38.9869
11628.5151,11657.612,-29.0969
2209.1024,2221.673,-12.5706
3355.9515,3372.019,-16.0675
2776.919,2809.129,-32.21
2552.4246,2579.175,-26.7504
5060.89,5081.461,-20.571
15670.4743,15737.003,-66.5287
6997.911,6999.82,-1.909
3065.2464,3098.784,-33.5376
3881.5959,3897.912,-16.3161
8159.5692,8176.134,-16.5648
15533.8386,15610.295,-76.4564
6220.496,6282.09,-61.594
5098.1275,5137.88,-39.7525
7066.1825,7088.364,-22.1815
6932.0194,6944.064,-12.0446
7322.0803,7371.375,-49.2947
18696.9529,18763.032,-66.0791
5537.4747,5602.671,-65.1963
7244.879,7300.279,-55.4
4971.0283,4990.779,-19.7507
11445.8646,11515.795,-69.9304
5344.6066,5364.624,-20.0174
13403.1652,13493.258,-90.0928
2711.9528,2741.578,-29.6252
1501.3476,1502.008,-0.6604
4801.8383,4823.117,-21.2787
3260.446,3277.408,-16.962
10431.4671,10520.931,-89.4639
1396.033,1416.25,-20.217
5782.0671,5838.189,-56.1219
2292.025,2297.243,-5.218
1094.6017,1163.38,-68.7783
3696.8474,3730.558,-33.7106
4944.018,4955.348,-11.33
10811.6724,10921.095,-109.4226
4833.032,4867.236,-34.204
9624.7272,9766.603,-141.8758
10690.6155,10786.171,-95.5555
9895.2237,9936.948,-41.7243
13149.8856,13210.967,-61.0814
5897.0006,5913.174,-16.1734
11228.9127,11224.56,4.3527
20639.079,20749.821,-110.742
12718.479,12789.921,-71.442
1474.1167,1488.506,-14.3893
4370.8027,4392.942,-22.1393
6961.1669,7013.937,-52.7701
8597.2298,8627.039,-29.8092
7190.4568,7256.379,-65.9222
2163.0988,2218.938,-55.8392
12333.3645,12450.035,-116.6705
1578.0611,1637.52,-59.4589
8164.0604,8234.948,-70.8876
7116.4724,7131.469,-14.9966
3834.0297,3867.237,-33.2073
2116.245,2117.642,-1.397
24158.071,24234.516,-76.445
2870.1659,2881.435,-11.2691
9352.3306,9391.175,-38.8444
12307.1185,12360.663,-53.5445
5169.3887,5228.107,-58.7183
9381.0446,9438.765,-57.7204
10298.4255,10320.166,-21.7405
5631.1695,5666.816,-35.6465
6737.7336,6753.429,-15.6954
6645.2358,6695.161,-49.9252
5615.29,5646.775,-31.485
2630.2104,2640.092,-9.8816
6241.8891,6271.374,-29.4849
9573.3137,9639.138,-65.8243
12205.7546,12219.355,-13.6004
5218.6419,5242.712,-24.0701
12975.2367,13031.954,-56.7173
12407.6582,12430.469,-22.8108
6963.747,6989.288,-25.541
8800.3153,8843.155,-42.8397
5865.6304,5888.201,-22.5706
23871.6286,23883.117,-11.4884
5010.5487,5015.02,-4.4713
9300.7054,9373.39,-72.6846
3949.3603,3953.611,-4.2507
12790.9974,12865.979,-74.9816
3287.7774,3299.67,-11.8926
14731.963,14865.676,-133.713
4036.1431,4059.425,-23.2819
4759.5625,4785.014,-25.4515
9527.2439,9570.516,-43.2721
9091.7158,9127.613,-35.8972
2077.0586,2102.545,-25.4864
4324.3892,4377.471,-53.0818
7095.5882,7118.27,-22.6818
15380.6726,15456.429,-75.7564
10679.2281,10763.232,-84.0039
7744.0461,7774.781,-30.7349
14439.2775,14472.123,-32.8455
2378.274,2403.29,-25.016
7578.0953,7611.578,-33.4827
1242.7626,1261.713,-18.9504
4629.6562,4640.786,-11.1298
2984.3097,2982.498,1.8117
14328.4476,14373.166,-44.7184
4682.6303,4718.777,-36.1467
10101.5269,10106.866,-5.3391
3339.0873,3345.7,-6.6127
5606.7798,5609.427,-2.6472
4342.3894,4355.569,-13.1796
1672.3629,1714.928,-42.5651
2399.056,2399.061,-0.005
17914.671,17954.166,-39.495
11165.3418,11232.026,-66.6842
3925.737,3982.582,-56.845
3087.503,3107.239,-19.736
3429.1039,3431.781,-2.6771
4791.6127,4796.34,-4.7273
5947.8196,5954.275,-6.4554
15740.8173,15802.022,-61.2047
2625.2369,2642.524,-17.2871
3720.1439,3725.289,-5.1451
1733.3292,1733.619,-0.2898
4081.1457,4087.993,-6.8473
13626.761,13680.847,-54.086
7014.753,7043.884,-29.131
3607.8613,3622.687,-14.8257
4328.6796,4336.687,-8.0074
14661.9088,14728.287,-66.3782
4058.8072,4072.929,-14.1218
4793.2114,4812.516,-19.3046
4607.9232,4645.677,-37.7538
3508.8846,3517.506,-8.6214
3183.6821,3192.786,-9.1039
1376.8248,1395.447,-18.6222
7689.4479,7746.967,-57.5191
5773.5062,5790.945,-17.4388
3181.6702,3199.228,-17.5578
2627.7746,2634.858,-7.0834
7076.3862,7109.607,-33.2208
7146.4314,7179.32,-32.8886
4713.4542,4737.286,-23.8318
8856.7513,8858.885,-2.1337
8914.6468,8929.292,-14.6452
10713.3969,10770.235,-56.8381
13137.4338,13226.23,-88.7962
25073.23,25399.227,-325.997
8767.333,8799.228,-31.895
1866.9871,1945.191,-78.2039
1956.6512,1970.899,-14.2478
14578.1852,14606.498,-28.3128
7093.5905,7103.084,-9.4935
2219.1355,2236.953,-17.8175
11689.2465,11751.136,-61.8895
3167.0654,3187.266,-20.2006
27519.9061,27649.544,-129.6379
7234.7088,7264.178,-29.4692
8845.4023,8919.478,-74.0757
2505.3031,2509.472,-4.1689
2536.0511,2565.342,-29.2909
1573.4753,1579.518,-6.0427
3902.5232,3929.02,-26.4968
4879.5568,4894.913,-15.3562
2866.5645,2870.562,-3.9975
3042.304,3050.67,-8.366
10118.3453,10251.486,-133.1407
3334.9932,3338.38,-3.3868
17701.9043,17766.741,-64.8367
5946.9408,5980.101,-33.1602
4931.4257,4934.864,-3.4383
9843.8065,9871.289,-27.4825
3886.3968,3896.483,-10.0862
12861.1447,12946.177,-85.0323
25876.0034,25920.32,-44.3166
3959.9105,3976.904,-16.9935
11434.3441,11473.613,-39.2689
6949.8793,6987.101,-37.2217
1228.1491,1230.496,-2.3469
8604.7813,8624.089,-19.3077
1699.7823,1748.382,-48.5997
4421.0787,4426.165,-5.0863
4853.8328,4891.747,-37.9142
11429.7718,11465.34,-35.5682
5076.7143,5105.795,-29.0807
4962.3037,4997.595,-35.2913
3433.3028,3457.242,-23.9392
9216.9731,9283.458,-66.4849
9130.1817,9146.99,-16.8083
6385.8114,6398.443,-12.6316
9145.8595,9239.136,-93.2765
4705.7728,4717.508,-11.7352
5752.2676,5760.426,-8.1584
1429.4305,1453.795,-24.3645
8514.4866,8539.392,-24.9054
3094.283,3103.623,-9.34
8688.023,8727.818,-39.795
10118.2093,10132.018,-13.8087
6627.1593,6655.696,-28.5367
3925.183,3937.645,-12.462
3398.0598,3424.924,-26.8642
2124.864,2283.319,-158.455
5118.0002,5127.431,-9.4308
4235.6766,4249.059,-13.3824
8331.9461,8376.851,-44.9049
5576.1687,5584.995,-8.8263
3572.6607,3592.942,-20.2813
10546.0622,10574.63,-28.5678
12476.8984,12567.277,-90.3786
1667.3544,1689.463,-22.1086
23991.0136,24064.333,-73.3194
14699.7051,14751.957,-52.2519
3505.1476,3532.859,-27.7114
4496.3844,4521.821,-25.4366
5729.3446,5734.597,-5.2524
5301.1816,5341.849,-40.6674
1785.575,1814.91,-29.335
4790.8317,4798.736,-7.9043
4252.1823,4265.926,-13.7437
20215.6228,20266.353,-50.7302
2186.2362,2194.007,-7.7708
13023.5075,13085.797,-62.2895
1419.2096,1442.51,-23.3004
6359.5687,6389.836,-30.2673
4117.8396,4157.056,-39.2164
6139.4267,6156.598,-17.1713
2656.5066,2659.826,-3.3194
10241.2601,10256.723,-15.4629
2017.6667,2087.938,-70.2713
2638.2458,2672.188,-33.9422
1458.8613,1524.741,-65.8797
10894.1423,10951.057,-56.9147
5749.1682,5788.599,-39.4308
15496.9221,15531.715,-34.7929
24562.312,24764.68,-202.368
4579.4625,4587.42,-7.9575
16565.2826,16625.613,-60.3304
4982.0623,4989.192,-7.1297
3092.4087,3096.635,-4.2263
5960.1339,5956.514,3.6199
9443.496,9460.457,-16.961
21670.4446,21730.24,-59.7954
5792.8023,5805.843,-13.0407
3109.4819,3146.105,-36.6231
2816.2189,2832.69,-16.4711
2845.0937,2866.376,-21.2823
8172.8884,8198.261,-25.3726
7182.0502,7224.067,-42.0168
9114.4594,9146.723,-32.2636
8866.5765,8868.726,-2.1495
5729.2177,5764.422,-35.2043
26401.5379,26521.315,-119.7771
5554.963,5582.932,-27.969
13561.9121,13611.399,-49.4869
26053.9224,26215.151,-161.2286
2471.1761,2489.702,-18.5259
5760.8293,5802.946,-42.1167
8335.086,8415.686,-80.6
4083.4609,4109.221,-25.7601
4066.2594,4096.922,-30.6626
2628.2371,2755.714,-127.4769
7053.2956,7056.851,-3.5554
2002.5366,2023.21,-20.6734
5712.6703,5743.016,-30.3457
9686.2543,9702.394,-16.1397
2726.5927,2730.523,-3.9303
7959.6183,7997.742,-38.1237
3630.4179,3642.573,-12.1551
4323.7404,4350.057,-26.3166
5691.4677,5769.947,-78.4793
3925.9942,3940.602,-14.6078
2036.7094,2056.252,-19.5426
14487.3441,14634.006,-146.6619
2254.4015,2290.526,-36.1245
13683.6123,13701.209,-17.5967
17531.739,17604.023,-72.284
3405.3527,3413.332,-7.9793
3896.9063,3909.964,-13.0577
4461.5338,4511.221,-49.6872
5736.6322,5760.532,-23.8998
4733.6527,4749.431,-15.7783
5397.1611,5427.096,-29.9349
4859.4849,4871.411,-11.9261
4317.9295,4333.478,-15.5485
4525.7556,4537.884,-12.1284
3875.7683,3880.443,-4.6747
4547.5528,4574.647,-27.0942
2280.4858,2307.824,-27.3382
3954.2066,3973.312,-19.1054
11575.599,11603.61,-28.011
10861.5072,10877.271,-15.7638
9327.0286,9371.443,-44.4144
9347.6584,9356.531,-8.8726
1907.4493,1928.844,-21.3947
4126.3274,4143.995,-17.6676
2518.772,2585.73,-66.958
18463.6042,18585.637,-122.0328
15188.3116,15239.593,-51.2814
16685.9639,16926.249,-240.2851
5893.225,5915.045,-21.82
5598.9562,5647.418,-48.4618
12056.715,12095.819,-39.104
7617.9918,7661.877,-43.8852
7457.5183,7489.603,-32.0847
2372.1906,2408.245,-36.0544
8951.4837,9025.71,-74.2263
5454.4832,5465.281,-10.7978
6049.7381,6097.662,-47.9239
10215.0888,10270.847,-55.7582
757.3788,883.317,-125.9382
2726.0273,2733.315,-7.2877
5084.1276,5032.581,51.5466
4180.4674,4247.258,-66.7906
1101.825,1134.263,-32.438
4627.2643,4642.337,-15.0727
12835.0387,12841.903,-6.8643
1257.4758,1260.053,-2.5772
1830.1683,1868.588,-38.4197
2140.8724,2165.397,-24.5246
4713.2551,4766.922,-53.6669
2370.0673,2372.978,-2.9107
11430.9268,11485.112,-54.1852
6773.7684,6800.109,-26.3406
8632.9664,8696.402,-63.4356
7114.5566,7171.523,-56.9664
7872.6493,7951.473,-78.8237
2928.4229,2929.071,-0.6481
3091.2651,3090.777,0.4881
3336.6952,3346.653,-9.9578
16387.0472,16523.449,-136.4018
13853.2749,13895.813,-42.5381
5166.3157,5213.386,-47.0703
6888.7466,6902.593,-13.8464
12164.7395,12191.004,-26.2645
1592.8224,1601.966,-9.1436
4016.8714,4018.347,-1.4756
3338.9639,3342.854,-3.8901
4699.6625,4711.932,-12.2695
5030.3903,5075.572,-45.1817
5758.4607,5792.118,-33.6573
4250.0244,4261.234,-11.2096
7079.8499,7088.383,-8.5331
3943.7161,3957.557,-13.8409
6689.4217,6750.414,-60.9923
6704.765,6711.519,-6.754
10518.1452,10544.269,-26.1238
4967.6435,4979.008,-11.3645
2979.0142,3001.902,-22.8878
16991.9444,17139.228,-147.2836
6895.0492,6922.039,-26.9898
6300.6229,6317.865,-17.2421
16826.4976,16946.916,-120.4184
4036.513,4046.666,-10.153
4327.7853,4338.631,-10.8457
4619.4041,4633.783,-14.3789
6785.779,6810.565,-24.786
2181.7218,2179.248,2.4738
8745.9386,8773.053,-27.1144
7123.1992,7145.614,-22.4148
6638.1718,6650.837,-12.6652
19805.1581,19869.475,-64.3169
3528.7419,3570.196,-41.4541
6938.8862,6945.704,-6.8178
12327.0491,12376.239,-49.1899
2930.6942,2947.08,-16.3858
896.6879,1066.112,-169.4241
5277.4954,5310.414,-32.9186
12861.5346,12948.377,-86.8424
4764.7353,4772.768,-8.0327
9591.996,9642.859,-50.863
17126.0379,17210.717,-84.6791
8192.3783,8223.396,-31.0177
13030.4125,13133.402,-102.9895
5684.3876,5712.409,-28.0214
9189.9233,9213.673,-23.7497
9037.6092,9077.232,-39.6228
12799.2434,12848,-48.7566
2610.7475,2611.207,-0.4595
3336.6671,3340.066,-3.3989
6092.1793,6103.122,-10.9427
5656.1799,5683.832,-27.6521
2048.0654,2049.411,-1.3456
7300.8781,7328.584,-27.7059
9504.6742,9532.439,-27.7648
15266.0356,15385.692,-119.6564
2937.9163,2972.603,-34.6867
12616.1687,12679.85,-63.6813
2447.2626,2458.756,-11.4934
6353.6416,6373.663,-20.0214
4925.6176,4955.801,-30.1834
10655.9742,10683.344,-27.3698
2111.6335,2144.093,-32.4595
3217.1324,3250.022,-32.8896
5223.4017,5256.333,-32.9313
8833.3165,8833.728,-0.4115
8798.0706,8827.035,-28.9644
